"","title","authors","abstract","categories","submitted","id","doi"
"2421","Geometrical Aspects of Lie Groups Representations and Their Optical
  Applications","J. Guerrero|V. I. Manko|G. Marmo|A. Simoni","  In this paper we present a new procedure to obtain unitary and irreducible
representations of Lie groups starting from the cotangent bundle of the group
(the cotangent group). We discuss some applications of the construction in
quantum-optics problems.
","quant-ph","2001-12-12 10:24:18","quant-ph/0112069v1",""
"2521","Quantum field theory and dense measurement","D. Bar","  We show, using quantum field theory, that performing a large number of
identical repetitions of the same measurement does not only preserve the
initial state of the wave function (the Zeno effect), but also produces
additional physical effects. We first demonstrate that a Zeno type effect can
emerges also in the framework of quantum field theory, that is, as a quantum
field phenomenon. We also derive a Zeno type effect from quantum field theory
for the general case in which the initial and final states are different. The
basic physical entities dealt with in this work are not the conventional
once-perfomed physical processes, but their $n$ times repetition where $n$
tends to infinity. We show that the presence of these repetitions entails the
presence of additional excited state energies, and the absence of them entails
the absence of these excited energies. We also show that in the presence of
these repetitions the Schroedinger equation may be derived from the functional
generalization of quantum mechanics.
","quant-ph","2001-12-12 14:53:24","quant-ph/0112070v2","10.1023/A:1024481630621"
"2621","A simple way to detect the state transition caused by the nondiagonal
  abelian Berry phase","X. B. Wang|K. Matsumoto|H. Fan|A. Tomita|J. W. Pan","  In a nondegenerate syste, the abelian Berry's phase will never cause
transitions among the Hamiltonian's eigenstate. However, in a degenerate
syatem, it is well known that the state transition can be caused by the
non-abelian Berry phase. Actually, in a such a system, the phase factor is not
always nonabelian. Even in the case that the phase is a nondiagonal matrix, it
still can be an abelian phase and can cause the state transitions. We then
propose a simple scheme to detect such an effect of the Berry phase to the
degenerate states by using the optical entangled pair state. In this scheme, we
need not control any external parameters during the quantum state evolution.
","quant-ph","2001-12-12 15:32:25","quant-ph/0112071v8",""
"2721","Vacuum Squeezing in Atomic Media via Self-Rotation","A. B. Matsko|I. Novikova|G. R. Welch|D. Budker|D. F. Kimball|S. M. Rochester","  When linearly polarized light propagates through a medium in which
elliptically polarized light would undergo self-rotation, squeezed vacuum can
appear in the orthogonal polarization. A simple relationship between
self-rotation and the degree of vacuum squeezing is developed. Taking into
account absorption, we find the optimum conditions for squeezing in any medium
that can produce self-rotation. We then find analytic expressions for the
amount of vacuum squeezing produced by an atomic vapor when light is
near-resonant with a transition between various low-angular-momentum states.
Finally, we consider a gas of multi-level Rb atoms, and analyze squeezing for
light tuned near the D-lines under realistic conditions.
","quant-ph","2001-12-12 16:36:56","quant-ph/0112072v2","10.1103/PhysRevA.66.043815"
"2821","Universal Quantum Estimator","Artur K. Ekert|Carolina Moura Alves|Daniel K. L. Oi|Michal Horodecki|Pawel Horodecki|L. C. Kwek","  We present a simple device based on the controlled-SWAP gate that performs
quantum state tomography. It can also be used to determine maximum and minimum
eigenvalues, expectation values of arbitrary observables, purity estimation as
well as characterizing quantum channels. The advantage of this scheme is that
the architecture is fixed and the task performed is determined by the input
data.
","quant-ph","2001-12-12 17:32:36","quant-ph/0112073v1","10.1103/PhysRevLett.88.217901"
"2921","A Thermodynamical Approach to Quantifying Quantum Correlations","Jonathan Oppenheim|Michal Horodecki|Pawel Horodecki|Ryszard Horodecki","  We consider the amount of work which can be extracted from a heat bath using
a bipartite state shared by two parties. In general it is less then the amount
of work extractable when one party is in possession of the entire state. We
derive bounds for this ""work deficit"" and calculate it explicitly for a number
of different cases. For pure states the work deficit is exactly equal to the
distillable entanglement of the state, and this is also achievable for
maximally correlated states. In these cases a form of complementarity exists
between physical work which can be extracted and distillable entanglement. The
work deficit is a good measure of the quantum correlations in a state and
provides a new paradigm for understanding quantum non-locality.
","quant-ph|cond-mat","2001-12-12 19:43:20","quant-ph/0112074v3","10.1103/PhysRevLett.89.180402"
"3021","Information and Distinguishability of Ensembles of Identical Quantum
  States","Lev B. Levitin|Tommaso Toffoli|Zac D. Walton","  We consider a fixed quantum measurement performed over $n$ identical copies
of quantum states. Using a rigorous notion of distinguishability We consider a
fixed quantum measurement performed over $n$ identical copies of quantum
states. Using a rigorous notion of distinguishability based on Shannon's 12th
theorem, we show that in the case of a single qubit the number of
distinguishable states is
$W(\alpha_1,\alpha_2,n)=|\alpha_1-\alpha_2|\sqrt{\frac{2n}{\pi e}}$, where
$(\alpha_1,\alpha_2)$ is the angle interval from which the states are chosen.
In the general case of an $N$-dimensional Hilbert space and an area $\Omega$ of
the domain on the unit sphere from which the states are chosen, the number of
distinguishable states is $W(N,n,\Omega)=\Omega(\frac{2n}{\pi
e})^{\frac{N-1}{2}}$. The optimal distribution is uniform over the domain in
Cartesian coordinates.based on Shannon's 12th theorem, we show that in the case
of a single qubit the number of distinguishable states is
$W(\alpha_1,\alpha_2,n)=|\alpha_1-\alpha_2|\sqrt{\frac{2n}{\pi e}}$, where
$(\alpha_1,\alpha_2)$ is the angle interval from which the states are chosen.
In the general case of an $N$-dimensional Hilbert space and an area $\Omega$ of
the domain on the unit sphere from which the states are chosen, the number of
distinguishable states is $W(N,n,\Omega)=\Omega(\frac{2n}{\pi
e})^{\frac{N-1}{2}}$. The optimal distribution is uniform over the domain in
Cartesian coordinates.
","quant-ph","2001-12-12 23:17:56","quant-ph/0112075v1",""
"3125","Stochastic quantization of the linearized gravitational field","Mark P. Davidson","  Stochastic field equations for linearized gravity are presented. The theory
is compared with the usual quantum field theory and questions of Lorentz
covariance are discussed. The classical radiation approximation is also
presented.
","quant-ph","2001-12-13 02:07:43","quant-ph/0112076v1","10.1063/1.525199"
"3223","Probability and Nonlocality in Many Minds Interpretations of Quantum
  Mechanics","M. Hemmo|I. Pitowsky","  We argue that a certain type of many minds (and many worlds) interpretations
of quantum mechanics due to Lockwood (and Deutsch) do not provide a coherent
interpretation of the quantum mechanical probabilistic algorithm. By contrast,
in Albert and Loewer's version of the many minds interpretation there is a
coherent interpretation of the quantum mechanical probabilities. We consider
Albert and Loewer's probability interpretation in the context of Bell-type and
GHZ-type states and argue that it exhibits a certain form of nonlocality which
is, however, much weaker than Bell's nonlocality.
","quant-ph","2001-12-13 11:25:01","quant-ph/0112077v3",""
"3321","Interference of spontaneously emitted photons","Almut Beige|Christian Schoen|Jiannis Pachos","  We discuss an experimental setup where two laser-driven atoms spontaneously
emit photons and every photon causes a ``click'' at a point on a screen. By
deriving the probability density for an emission into a certain direction from
basic quantum mechanical principles we predict a spatial interference pattern.
Similarities and differences with the classical double-slit experiment are
discussed.
","quant-ph","2001-12-13 16:19:31","quant-ph/0112078v1","10.1002/1521-3978(200205)50:5/7<594::AID-PROP594>3.0.CO;2-#"
"3421","Dephasing by two-level systems at zero temperature by unitary evolution","Marco Frasca","  We analyze the unitary time evolution of a conduction electron, described by
a two-level system, interacting with two-level systems (spins) through a
spin-spin interaction and prove that coherent spin states of the conduction
electron are obtained in the strong coupling regime, when the number of the
spins is taken to be, formally, infinitely large (thermodynamic limit). This
model describes a spin interacting with a spin-bath in a strong coupling regime
and gives a dephasing time at zero temperature that agrees with the recent
experimental results for quantum dots. Dephasing is proved to occur as the
conduction electron oscillates between the two states with frequency going to
infinity in the thermodynamic limit, that is, increasing the number of spins.
Then, it is shown that the only meaning that can be attached to such
oscillations with infinite frequency is by an average in time, eliminating the
off-diagonal terms of the density matrix. This model is in agreement with a
recent proposal of appearance of classical states in quantum mechanics due to
the large number of components of a quantum system, if properly prepared for
the states of each component part. The strong coupling study of the model is
accomplished through the principle of duality as recently introduced in
perturbation theory [M.Frasca, Phys. Rev. A {\bf 58}, 3439 (1998)].
","cond-mat.mes-hall|hep-th|quant-ph","2001-12-13 20:49:14","cond-mat/0112253v5","10.1016/S1386-9477(02)00661-6"
"3521","Quantum cryptographic ranging","Vittorio Giovannetti|Seth Lloyd|Lorenzo Maccone","  We present a system to measure the distance between two parties that allows
only trusted people to access the result. The security of the protocol is
guaranteed by the complementarity principle in quantum mechanics. The protocol
can be realized with available technology, at least as a proof of principle
experiment.
","quant-ph","2001-12-13 22:50:55","quant-ph/0112079v1","10.1088/1464-4266/4/4/330"
"3621","Liouville invariance in quantum and classical mechanics","Alec Maassen van den Brink|A. M. Zagoskin","  The density-matrix and Heisenberg formulations of quantum mechanics
follow--for unitary evolution--directy from the Schr""odinger equation.
Nevertheless, the symmetries of the corresponding evolution operator, the
Liouvillian L=i[.,H], need not be limited to those of the Hamiltonian H. This
is due to L only involving eigenenergy_differences_, which can be degenerate
even if the energies themselves are not. Remarkably, this possibility has
rarely been mentioned in the literature, and never pursued more generally. We
consider an example involving mesoscopic Josephson devices, but the analysis
only assumes familiarity with basic quantum mechanics. Subsequently, such
_L-symmetries_ are shown to occur more widely, in particular also in classical
mechanics. The symmetry's relevance to dissipative systems and
quantum-information processing is briefly discussed.
","quant-ph|math-ph|math.MP|nlin.SI","2001-12-14 00:40:54","quant-ph/0112080v3",""
"3721","Space-Time and Probability","Simon Saunders","  Special relativity is most naturally formulated as a theory of space-time
geometry, but within the space-time framework probability apears to be at best
an epistemic notion - a matter of what can be known, not of the status of
events in themselves. However, a non-epistemic account of probability can be
given in Minkowski space-time, in terms of the Everett interpretation. We work
throughout in the consistent histories formalism, first in tems of a single
history, and then using many
","quant-ph","2001-12-14 04:05:21","quant-ph/0112081v1",""
"3821","Role of interference and entanglement in quantum neural processing","A. A. Ezhov","  The role of interference and entanglement in quantum neural processing is
discussed. It is argued that on contrast to the quantum computing the problem
of the use of exponential resources as the payment for the absense of
entanglement does not exist for quantum neural processing. This is because of
corresponding systems, as any modern classical artificial neural systems, do
not realize functions precisely, but approximate them by training on small sets
of examples. It can permit to implement quantum neural systems optically,
because in this case there is no need in exponential resources of optical
devices (beam-splitters etc.). On the other hand, the role of entanglement in
quantum neural processing is still very important, because it actually
associates qubit states: this is necessary feature of quantum neural memory
models.
","quant-ph","2001-12-14 07:02:00","quant-ph/0112082v2","10.1117/12.449168"
"3921","Geometric quantization of completely integrable Hamiltonian systems in
  the action-angle variables","G. Giachetta|L. Mangiarotti|G. Sardanashvily","  We provide geometric quantization of a completely integrable Hamiltonian
system in the action-angle variables around an invariant torus with respect to
polarization spanned by almost-Hamiltonian vector fields of angle variables.
The associated quantum algebra consists of functions affine in action
coordinates. We obtain a set of its nonequivalent representations in the
separable pre-Hilbert space of smooth complex functions on the torus where
action operators and a Hamiltonian are diagonal and have countable spectra.
","quant-ph|math-ph|math.MP","2001-12-14 09:19:41","quant-ph/0112083v2","10.1016/S0375-9601(02)00956-8"
"4021","Sympathetic Cooling of Trapped Cd+ Isotopes","B. B. Blinov|L. Deslauriers|P. Lee|M. J. Madsen|R. Miller|C. Monroe","  We sympathetically cool a trapped 112Cd+ ion by directly Doppler-cooling a
114Cd+ ion in the same trap. This is the first demonstration of optically
addressing a single trapped ion being sympathetically cooled by a different
species ion. Notably, the experiment uses a single laser source, and does not
require strong focusing. This paves the way toward reducing decoherence in an
ion trap quantum computer based on Cd+ isotopes.
","quant-ph","2001-12-14 14:11:13","quant-ph/0112084v1","10.1103/PhysRevA.65.040304"
"4125","Intense laser interacting with a two level atom: WKB expressions for
  dipole transitions and population inversion","J. D. Lejarreta|J. M. Cervero","  In a previous paper, we have already considered the system composed by a two
level atom interacting with a coherent external electromagnetic field. No
application whatsoever has been made of the rotating wave approximation. Being
specially interested in the problem of higher harmonic generations for the case
of very intense laser fields, we have developed in this letter a much more
efficient way to obtain these solutions as well as to carry out some
calculations in a range in which the parameters take extreme values. Also the
formalism allows us now to provide analytic expressions in the WKB regime for
the electric dipole moment and the population inversion. The spectrum can be
decomposed in periodic and non-periodic contributions. Only the latter depends
upon the Floquet exponent and can be responsible of the main complexities of
the observed Rabi revivals and the hyper-Raman shift.
","quant-ph","2001-12-14 15:20:50","quant-ph/0112085v1","10.1016/S0375-9601(01)00844-1"
"4223","Nonlinear Supersymmetry","Sergey M. Klishevich|Mikhail S. Plyushchay","  After a short discussion of the intimate relation between the generalized
statistics and supersymmetry, we review the recent results on the nonlinear
supersymmetry obtained in the context of the quantum anomaly problem and of the
universal algebraic construction associated with the holomorphic nonlinear
supersymmetry.
","hep-th|quant-ph","2001-12-14 15:26:03","hep-th/0112125v3",""
"4321","Motional rotating wave approximation for harmonically trapped particles","Özgür E. Müstecaplıoğlu|L. You","  We present a family of generalized unitary transformations that simplifies
the Hamiltonian for a harmonically trapped two level atom (or ion) interacting
with a plane wave laser field. Novel near resonant single as well as double
vibrational phonon dynamical regimes are found. The validity condition of the
often used motional rotating wave approximation (MRWA) is examined both
numerically and analytically. Large errors are found within typical regimes of
MRWA with respect to the motional degrees of freedom. The effects of MRWA in
trapped ion systems are shown to be opposite to that of the rotating wave
approximation (RWA) in the usual Jaynes-Cummings model. Our study points to a
more restrictive condition on particle localization (Lamb-Dicke) parameter for
the validity of MRWA in the single phonon dynamical regime. It also sheds new
light on quantum information storage and processing with trapped atoms.
","cond-mat.stat-mech|quant-ph","2001-12-14 19:10:36","cond-mat/0112276v1",""
"4421","Quantum lower bounds for the collision and the element distinctness
  problems","Yaoyun Shi","  Given a function f as an oracle, the collision problem is to find two
distinct inputs i and j such that f(i)=f(j), under the promise that such inputs
exist. Since the security of many fundamental cryptographic primitives depends
on the hardness of finding collisions, quantum lower bounds for the collision
problem would provide evidence for the existence of cryptographic primitives
that are immune to quantum cryptanalysis.
  In this paper, we prove that any quantum algorithm for finding a collision in
an r-to-one function must evaluate the function Omega((n/r)^{1/3}) times, where
n is the size of the domain and r|n. This improves the previous best lower
bound of Omega((n/r)^{1/5}) evaluations due to Aaronson [quant-ph/0111102], and
is tight up to a constant factor.
  Our result also implies a quantum lower bound of Omega(n^{2/3}) queries to
the inputs for the element distinctness problem, which is to determine whether
or not the given n real numbers are distinct. The previous best lower bound is
Omega(sqrt{n}} queries in the black-box model; and Omega(sqrt{n}log{n})
comparisons in the comparisons-only model, due to H{\o}yer, Neerbek, and Shi
[ICALP'01, quant-ph/0102078].
","quant-ph","2001-12-15 06:00:58","quant-ph/0112086v1","10.1109/SFCS.2002.1181975"
"4521","Quantum Multiple Scattering: Eigenmode Expansion and Its Applications to
  Proximity Resonance","Sheng Li|Eric J. Heller","  We show that for a general system of N s-wave point scatterers, there are
always N eigenmodes. These eigenmodes or eigenchannels play the same role as
spherical harmonics for a spherically symmetric target--they give a phase shift
only. In other words, the T matrix of the system is of rank N and the
eigenmodes are eigenvectors corresponding to non-0 eigenvalues of the T matrix.
The eigenmode expansion approach can give insight to the total scattering cross
section; the position, width, and superradiant or subradiant nature of
resonance peaks; the unsymmetric Fano lineshape of sharp proximity resonance
peaks based on the high energy tail of a broad band; and other properties.
Off-resonant eigenmodes for identical proximate scatterers are approximately
angular momentum eigenstates.
","physics.atom-ph|quant-ph","2001-12-15 09:58:09","physics/0112044v2",""
"4621","Coins, Quantum Measurements, and Turing's Barrier","Cristian S. Calude|Boris Pavlov","  Is there any hope for quantum computing to challenge the Turing barrier, i.e.
to solve an undecidable problem, to compute an uncomputable function? According
to Feynman's '82 argument, the answer is {\it negative}. This paper re-opens
the case: we will discuss solutions to a few simple problems which suggest that
{\it quantum computing is {\it theoretically} capable of computing uncomputable
functions}. In this paper a mathematical quantum ""device"" (with sensitivity
$\epsilon$) is constructed to solve the Halting Problem. The ""device"" works on
a randomly chosen test-vector for $T$ units of time. If the ""device"" produces a
click, then the program halts. If it does not produce a click, then either the
program does not halt or the test-vector has been chosen from an {\it
undistinguishable set of vectors} ${\IF}_{\epsilon, T}$. The last case is not
dangerous as our main result proves: {\it the Wiener measure of}
${\IF}_{\epsilon, T}$ {\it constructively tends to zero when} $T$ {\it tends to
infinity}. The ""device"", working in time $T$, appropriately computed, will
determine with a pre-established precision whether an arbitrary program halts
or not. {\it Building the ""halting machine"" is mathematically possible.}
","quant-ph","2001-12-15 22:27:53","quant-ph/0112087v3",""
"4721","Linear Optical CNOT Gate in the Coincidence Basis","T. C. Ralph|N. K. Langford|T. B. Bell|A. G. White","  We describe the operation and tolerances of a non-deterministic, coincidence
basis, quantum CNOT gate for photonic qubits. It is constructed solely from
linear optical elements and requires only a two-photon source for its
demonstration.
","quant-ph","2001-12-16 12:24:57","quant-ph/0112088v1","10.1103/PhysRevA.65.062324"
"4821","The Wave Theory of the Field","Walter E. R. Cassani","  As a substitute for the current hypothesis of space-time continuity, we show
the nature and the characteristics of a Schild's discrete space-time. With the
wave perturbations of its metrical structure we formulate the working
hypothesis that all subatomic particles are elementary sources of spherical
waves constituting on the whole the mass fields, the electromagnetic and the
nuclear field we attribute to the particles. The explicative effectiveness of
the new wave unification between quantum mechanics and general relativity is
shown by a wave interpretation of three experimental phenomena that lie
different physics: astrophysics, optics and quantum physics. A further use of
wave Compton effect leads us to discover a mechanism of wave resonance which is
able to verify the possible existence of a source of elementary waves that
shows a wave model of electron and all the particles. The wave nature of masses
and the generalized effect of a Relative Symmetry Principle leads us to
consider the inertia as a local consequence of the wave structure of bodies.
The same changeable wave model used for explaining inertia it is also valid to
show a quantized gravitational interaction and the wave nature of gravity.
","quant-ph","2001-12-16 18:40:39","quant-ph/0112089v1",""
"4921","Introduction to Coherent States and Quantum Information Theory","Kazuyuki Fujii","  The purpose of this paper is to introduce several basic theorems of coherent
states and generalized coherent states based on Lie algebras su(2) and su(1,1),
and to give some applications of them to quantum information theory for
graduate students or non--experts who are interested in both Geometry and
Quantum Information Theory. In the first half we make a general review of
coherent states and generalized coherent states based on Lie algebras su(2) and
su(1,1) from the geometric point of view and, in particular, prove that each
resolution of unity can be obtained by the curvature form of some bundle on the
parameter space. In the latter half we apply a method of generalized coherent
states to some important topics in Quantum Information Theory, in particular,
swap of coherent states and cloning of coherent ones. We construct the swap
operator of coherent states by making use of a generalized coherent operator
based on su(2) and show an ""imperfect cloning"" of coherent states, and moreover
present some related problems. In conclusion we state our dream, namely, a
construction of {\bf Geometric Quantum Information Theory}.
","quant-ph|hep-th|math-ph|math.MP","2001-12-17 00:09:44","quant-ph/0112090v2",""
"5021","Anderson's absolute objects and constant timelike vector hidden in Dirac
  matrices","Yuri A. Rylov","  Anderson's theorem asserting, that symmetry of dynamic equations written in
the relativisitically covariant form is determined by symmetry of its absolute
objects, is applied to the free Dirac equation. Dirac matrices are the only
absolute objects of the Dirac equation. There are two ways of the Dirac
matrices transformation: (1) Dirac matrices form a 4-vector and wave function
is a scalar, (2) Dirac matrices are scalars and the wave function is a spinor.
In the first case the Dirac equation is nonrelativistic, in the second one it
is relativistic. Transforming Dirac equation to another scalar-vector
variables, one shows that the first way of transformation is valid, and the
Dirac equation is not relativistic
","quant-ph","2001-12-17 09:59:37","quant-ph/0112091v1",""
"5125","Destruction of states in quantum mechanics","P. Caban|J. Rembielinski|K. A. Smolinski|Z. Walczak","  A description of destruction of states on the grounds of quantum mechanics
rather than quantum field theory is proposed. Several kinds of maps called
supertraces are defined and used to describe the destruction procedure. The
introduced algorithm can be treated as a supplement to the von Neumann-Lueders
measurement. The discussed formalism may be helpful in a description of EPR
type experiments and in quantum information theory.
","quant-ph","2001-12-17 11:07:24","quant-ph/0112092v2","10.1088/0305-4470/35/14/308"
"5223","Delay-dependent amplification of a probe pulse via stimulated Rayleigh
  scattering","M. V. Fedorov|S. V. Popruzhenko|D. F. Zaretsky|W. Becker","  Stimulated Rayleigh scattering of pump and probe light pulses of close
carrier frequencies is considered. A nonzero time delay between the two pulses
is shown to give rise to amplification of the delayed (probe) pulse accompanied
by attenuation of the pump, both on resonance and off resonance. In either
case, phase-matching effects are shown to provide a sufficiently large gain,
which can exceed significantly direct one-photon-absorption losses.
","quant-ph","2001-12-17 11:27:25","quant-ph/0112093v1","10.1103/PhysRevLett.88.213001"
"5321","Cloning of symmetric d-level photonic states in physical systems","Heng Fan|Gregor Weihs|Keiji Matsumoto|Hiroshi Imai","  Optimal procedures play an important role in quantum information. It turns
out that some naturally occurring processes like emission of light from an atom
can realize optimal transformations. Here we study how arbitrary symmetric
states of a number of d-level systems can be cloned using a multilevel atomic
system. It is shown that optimality is always ensured even though the output
number of systems is probabilistic.
","quant-ph","2001-12-17 13:31:48","quant-ph/0112094v2","10.1103/PhysRevA.66.024307"
"5421","Why Decoherence has not Solved the Measurement Problem: A Response to P.
  W. Anderson","Stephen L. Adler","  We discuss why, contrary to claims recently made by P. W. Anderson,
decoherence has not solved the quantum measurement problem.
","quant-ph|cond-mat|hep-ph","2001-12-17 17:28:35","quant-ph/0112095v3","10.1016/S1355-2198(02)00086-2"
"5521","Continuous quantum measurement of a Bose-Einstein condensate: a
  stochastic Gross-Pitaevskii equation","Diego A. R. Dalvit|Jacek Dziarmaga|Roberto Onofrio","  We analyze the dynamics of a Bose-Einstein condensate undergoing a continuous
dispersive imaging by using a Lindblad operator formalism. Continuous strong
measurements drive the condensate out of the coherent state description assumed
within the Gross-Pitaevskii mean-field approach. Continuous weak measurements
allow instead to replace, for timescales short enough, the exact problem with
its mean-field approximation through a stochastic analogue of the
Gross-Pitaevskii equation. The latter is used to show the unwinding of a dark
soliton undergoing a continuous imaging.
","cond-mat|quant-ph","2001-12-17 17:31:26","cond-mat/0112315v1","10.1103/PhysRevA.65.053604"
"5621","Clebsch-Gordan coefficients and the binomial distribution","Paul O'Hara","  A class of Clebsch-Gordan coefficients are derived from the properties of
conditional probability using the binomial distribution. In particular, in the
case of $l=l_1+l_2$ it is shown that $$[<l_1/2-k_1, l_2/2-k_2|l/2,
k=k_1+k_2]>^2 =\frac{(\begin{array}{c} l_1 k_1\end{array}) (\begin{array}{c}l_2
k_2\end{array})}{(\begin{array}{c}l k \end{array})}$$
","quant-ph|math-ph|math.MP","2001-12-17 20:23:14","quant-ph/0112096v1",""
"5721","An entanglement monotone derived from Grover's algorithm","Ofer Biham|Michael A. Nielsen|Tobias J. Osborne","  This paper demonstrates that how well a state performs as an input to
Grover's search algorithm depends critically upon the entanglement present in
that state; the more entanglement, the less well the algorithm performs. More
precisely, suppose we take a pure state input, and prior to running the
algorithm apply local unitary operations to each qubit in order to maximize the
probability P_max that the search algorithm succeeds. We prove that, for pure
states, P_max is an entanglement monotone, in the sense that P_max can never be
decreased by local operations and classical communication.
","quant-ph","2001-12-17 23:32:03","quant-ph/0112097v1","10.1103/PhysRevA.65.062312"
"5821","Spectra of regular quantum graphs","Yu. Dabaghian|R. V. Jensen|R. Blümel","  We consider a class of simple quasi one-dimensional classically
non-integrable systems which capture the essence of the periodic orbit
structure of general hyperbolic nonintegrable dynamical systems. Their behavior
is simple enough to allow a detailed investigation of both classical and
quantum regimes. Despite their classical chaoticity, these systems exhibit a
``nonintegrable analog'' of the Einstein-Brillouin-Keller quantization formula
which provides their spectra explicitly, state by state, by means of convergent
periodic orbit expansions.
","quant-ph","2001-12-18 02:27:43","quant-ph/0112098v1","10.1134/1.1493174"
"5921","The origin of the algebra of quantum operators in the stochastic
  formulation of quantum mechanics","Mark P. Davidson","  The origin of the algebra of the non-commuting operators of quantum mechanics
is explained in the general Fenyes-Nelson stochastic models in which the
diffusion constant is a free parameter. This is achieved by continuing the
diffusion constant to imaginary values, a continuation which destroys the
physical interpretation, but does not affect experimental predictions. This
continuation leads to great mathematical simplification in the stochastic
theory, and to an understanding of the entire mathematical formalism of quantum
mechanics. It is more than a formal construction because the diffusion
parameter is not an observable in these theories.
","quant-ph","2001-12-18 05:44:38","quant-ph/0112099v1",""
"6021","Multiple return times in the quantum baker map","M. Fannes|P. Spincemaille","  For chaotic classical systems, the distribution of return times to a small
region of phase space is universal. We propose a simple tool to investigate
multiple returns in quantum systems. Numerical evidence for the baker map and
kicked top points, also in the quantum case, at a universal distribution.
","quant-ph","2001-12-18 11:03:43","quant-ph/0112100v1","10.1016/S0375-9601(02)00030-0"
"6125","Entanglement Creation Using Quantum Interrogation","A. Gilchrist|A. G. White|W. J. Munro","  We present some applications of high efficiency quantum interrogation
(""interaction free measurement"") for the creation of entangled states of
separate atoms and of separate photons. The quantum interrogation of a quantum
object in a superposition of object-in and object-out leaves the object and
probe in an entangled state. The probe can then be further entangled with other
objects in subsequent quantum interrogations. By then projecting out those
cases were the probe is left in a particular final state, the quantum objects
can themselves be left in various entangled states. In this way we show how to
generate two-, three-, and higher qubit entanglement between atoms and between
photons. The effect of finite efficiency for the quantum interrogation is
delineated for the various schemes.
","quant-ph","2001-12-18 13:04:02","quant-ph/0112101v1","10.1103/PhysRevA.66.012106"
"6223","Violation of Bell's inequalities implies distillability for N qubits","A. Acin|V. Scarani|M. M. Wolf","  We consider quantum systems composed of $N$ qubits, and the family of all
Bell's correlation inequalities for two two-valued measurements per site. We
show that if a $N$-qubit state $\rho$ violates any of these inequalities, then
it is at least bipartite distillable. Indeed there exists a link between the
amount of Bell's inequality violation and the degree of distillability. Thus,
we strengthen the interpretation of Bell's inequalities as detectors of useful
entanglement.
","quant-ph","2001-12-18 13:07:18","quant-ph/0112102v3","10.1088/0305-4470/36/2/101"
"6321","Lower Bounds on the Quantum Capacity and Highest Error Exponent of
  General Memoryless Channels","Mitsuru Hamada","  Tradeoffs between the information rate and fidelity of quantum
error-correcting codes are discussed. Quantum channels to be considered are
those subject to independent errors and modeled as tensor products of copies of
a general completely positive linear map, where the dimension of the underlying
Hilbert space is a prime number. On such a quantum channel, the highest
fidelity of a quantum error-correcting code of length $n$ and rate R is proven
to be lower bounded by 1 - \exp [-n E(R) + o(n)] for some function E(R). The
E(R) is positive below some threshold R', which implies R' is a lower bound on
the quantum capacity. The result of this work applies to general discrete
memoryless channels, including channel models derived from a physical law of
time evolution, or from master equations.
","quant-ph","2001-12-18 14:42:06","quant-ph/0112103v3","10.1109/TIT.2002.801470"
"6421","Nonlinear holomorphic supersymmetry, Dolan-Grady relations and Onsager
  algebra","Sergey M. Klishevich|Mikhail S. Plyushchay","  Recently, it was noticed by us that the nonlinear holomorphic supersymmetry
of order $n\in\N, n>1$, ($n$-HSUSY) has an algebraic origin. We show that the
Onsager algebra underlies $n$-HSUSY and investigate the structure of the former
in the context of the latter. A new infinite set of mutually commuting charges
is found which, unlike those from the Dolan-Grady set, include the terms
quadratic in the Onsager algebra generators. This allows us to find the general
form of the superalgebra of $n$-HSUSY and fix it explicitly for the cases of
$n=2,3,4,5,6$. The similar results are obtained for a new, contracted form of
the Onsager algebra generated via the contracted Dolan-Grady relations. As an
application, the algebraic structure of the known 1D and 2D systems with
$n$-HSUSY is clarified and a generalization of the construction to the case of
nonlinear pseudo-supersymmetry is proposed. Such a generalization is discussed
in application to some integrable spin models and with its help we obtain a
family of quasi-exactly solvable systems appearing in the $PT$-symmetric
quantum mechanics.
","hep-th|math-ph|math.DS|math.MP|nlin.SI|quant-ph","2001-12-18 17:17:42","hep-th/0112158v3","10.1016/S0550-3213(02)00071-8"
"6521","Scattering of heavy charged particles on hydrogen atoms","R. Lazauskas|J. Carbonell","  The low energy scattering of heavy positively charged particles on hydrogen
atoms (H) are investigated by solving the Faddeev equations in configuration
space. A resonant value of the pH scattering length, $a=750\pm 5$ a.u., in the
pp antisymmetric state was found. This large value indicates the existence of a
first excited state with a binding energy B=1.14$\times10^{-9}$ a.u. below the
H ground state. Several resonances for non zero angular momenta states are
predicted.
","quant-ph|physics.atom-ph|physics.chem-ph|physics.comp-ph","2001-12-18 17:31:56","quant-ph/0112104v1","10.1007/s006010200010"
